claim_id,customer_id,claim_date,amount,status,details,snapshot_date
CLM4553,CUST3532,2025-06-03,8074.33,Rejected,"{""damage_type"": ""Collision"", ""description"": ""Relationship ago speak so model."", ""location"": {""lat"": 48.630535, ""lon"": 14.638216}}",2024-03-01
CLM4554,CUST3569,2025-06-03,3051.09,Approved,"{""damage_type"": ""Theft"", ""description"": ""Center seven night forget individual quite environment."", ""location"": {""lat"": 50.028173, ""lon"": 17.423591}}",2024-03-01
CLM4555,CUST671,2025-06-03,1028.23,Rejected,"{""damage_type"": ""Theft"", ""description"": ""Nice medical hear build really."", ""location"": {""lat"": 50.586299, ""lon"": 15.08165}}",2024-03-01
CLM4556,CUST2999,2025-06-03,6881.35,Rejected,"{""damage_type"": ""Theft"", ""description"": ""Bar buy close force civil poor."", ""location"": {""lat"": 49.571631, ""lon"": 18.848029}}",2024-03-01
CLM4557,CUST1367,2025-06-03,2848.35,Pending,"{""damage_type"": ""Collision"", ""description"": ""Hope increase to store."", ""location"": {""lat"": 49.867187, ""lon"": 12.02781}}",2024-03-01
CLM4558,CUST3151,2025-06-03,4645.38,Rejected,"{""damage_type"": ""Collision"", ""description"": ""Music power ball beautiful agency throw avoid."", ""location"": {""lat"": 49.060804, ""lon"": 17.020193}}",2024-03-01
CLM4559,CUST4917,2025-06-03,5423.84,Pending,"{""damage_type"": ""Theft"", ""description"": ""Ground include win interest popular word."", ""location"": {""lat"": 48.873738, ""lon"": 18.255904}}",2024-03-01
CLM4560,CUST3230,2025-06-03,9900.12,Pending,"{""damage_type"": ""Theft"", ""description"": ""According believe fight notice throw."", ""location"": {""lat"": 49.35473, ""lon"": 16.282751}}",2024-03-01
CLM4561,CUST4821,2025-06-03,1656.01,Approved,"{""damage_type"": ""Theft"", ""description"": ""No policy window range term threat."", ""location"": {""lat"": 48.882347, ""lon"": 15.98355}}",2024-03-01
CLM4562,CUST4822,2025-06-03,1610.24,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Mouth eat world."", ""location"": {""lat"": 50.126584, ""lon"": 17.72623}}",2024-03-01
CLM4563,CUST3308,2025-06-03,6745.49,Rejected,"{""damage_type"": ""Collision"", ""description"": ""Soldier never body structure defense current world minute."", ""location"": {""lat"": 50.216934, ""lon"": 17.598695}}",2024-03-01
CLM4564,CUST326,2025-06-03,2081.12,Pending,"{""damage_type"": ""Theft"", ""description"": ""Follow moment arrive."", ""location"": {""lat"": 50.910512, ""lon"": 15.06146}}",2024-03-01
CLM4565,CUST2435,2025-06-03,7123.37,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Similar song safe skill argue everyone."", ""location"": {""lat"": 50.632665, ""lon"": 12.321137}}",2024-03-01
CLM4566,CUST949,2025-06-03,2269.1,Approved,"{""damage_type"": ""Theft"", ""description"": ""Social entire kitchen pull draw."", ""location"": {""lat"": 48.526884, ""lon"": 16.564358}}",2024-03-01
CLM4567,CUST578,2025-06-03,1123.84,Rejected,"{""damage_type"": ""Theft"", ""description"": ""Evidence note him general policy stock gun likely."", ""location"": {""lat"": 50.97876, ""lon"": 15.106524}}",2024-03-01
CLM4568,CUST2664,2025-06-03,9371.68,Pending,"{""damage_type"": ""Collision"", ""description"": ""Bag score table get race."", ""location"": {""lat"": 49.987402, ""lon"": 13.646189}}",2024-03-01
CLM4569,CUST2973,2025-06-03,7145.62,Approved,"{""damage_type"": ""Collision"", ""description"": ""Seat this car let first."", ""location"": {""lat"": 48.872238, ""lon"": 14.42548}}",2024-03-01
CLM4570,CUST3153,2025-06-03,8720.69,Rejected,"{""damage_type"": ""Collision"", ""description"": ""End station four decide figure."", ""location"": {""lat"": 50.479274, ""lon"": 18.693706}}",2024-03-01
CLM4571,CUST3611,2025-06-03,3273.99,Rejected,"{""damage_type"": ""Theft"", ""description"": ""Whose player sort sport hard less deep."", ""location"": {""lat"": 49.354228, ""lon"": 16.102552}}",2024-03-01
CLM4572,CUST4260,2025-06-03,6640.32,Pending,"{""damage_type"": ""Flood"", ""description"": ""Day conference best theory."", ""location"": {""lat"": 50.262382, ""lon"": 15.939904}}",2024-03-01
CLM4573,CUST2837,2025-06-03,5879.15,Approved,"{""damage_type"": ""Fire"", ""description"": ""Perform term hand player quality become."", ""location"": {""lat"": 50.641164, ""lon"": 12.278981}}",2024-03-01
CLM4574,CUST35,2025-06-03,1608.4,Rejected,"{""damage_type"": ""Collision"", ""description"": ""Too specific hand environmental enter."", ""location"": {""lat"": 49.441275, ""lon"": 13.25241}}",2024-03-01
CLM4575,CUST1142,2025-06-03,9948.68,Pending,"{""damage_type"": ""Theft"", ""description"": ""Sort little speech probably region."", ""location"": {""lat"": 49.953438, ""lon"": 12.786504}}",2024-03-01
CLM4576,CUST1318,2025-06-03,2969.77,Approved,"{""damage_type"": ""Collision"", ""description"": ""Production down particular security movement."", ""location"": {""lat"": 49.856493, ""lon"": 18.244039}}",2024-03-01
CLM4577,CUST4744,2025-06-03,6293.53,Approved,"{""damage_type"": ""Fire"", ""description"": ""Support individual late beat reach executive way."", ""location"": {""lat"": 48.895286, ""lon"": 15.955983}}",2024-03-01
CLM4578,CUST2315,2025-06-03,9733.1,Approved,"{""damage_type"": ""Flood"", ""description"": ""Together set major artist."", ""location"": {""lat"": 48.882961, ""lon"": 12.962047}}",2024-03-01
CLM4579,CUST3781,2025-06-03,8743.97,Pending,"{""damage_type"": ""Collision"", ""description"": ""Fire type American want yeah statement."", ""location"": {""lat"": 49.064593, ""lon"": 16.272922}}",2024-03-01
CLM4580,CUST1453,2025-06-03,6607.3,Pending,"{""damage_type"": ""Collision"", ""description"": ""Standard right likely kitchen might still plan."", ""location"": {""lat"": 49.567845, ""lon"": 12.367053}}",2024-03-01
CLM4581,CUST1309,2025-06-03,3534.4,Pending,"{""damage_type"": ""Theft"", ""description"": ""Stay think will food."", ""location"": {""lat"": 50.50471, ""lon"": 15.405275}}",2024-03-01
CLM4582,CUST275,2025-06-03,7225.32,Pending,"{""damage_type"": ""Collision"", ""description"": ""Over state appear because."", ""location"": {""lat"": 50.33632, ""lon"": 18.61423}}",2024-03-01
CLM4583,CUST3542,2025-06-03,6328.7,Rejected,"{""damage_type"": ""Theft"", ""description"": ""Camera surface animal brother buy because watch."", ""location"": {""lat"": 48.574615, ""lon"": 13.698722}}",2024-03-01
CLM4584,CUST191,2025-06-03,9160.26,Pending,"{""damage_type"": ""Fire"", ""description"": ""Customer last society daughter campaign material oil itself."", ""location"": {""lat"": 49.492637, ""lon"": 18.254304}}",2024-03-01
CLM4585,CUST2736,2025-06-03,8862.11,Approved,"{""damage_type"": ""Flood"", ""description"": ""Would arrive with traditional tax leader mouth value."", ""location"": {""lat"": 48.9918, ""lon"": 17.973475}}",2024-03-01
CLM4586,CUST4217,2025-06-03,1020.48,Approved,"{""damage_type"": ""Fire"", ""description"": ""And citizen under remember only remember like."", ""location"": {""lat"": 49.278418, ""lon"": 16.705724}}",2024-03-01
CLM4587,CUST1525,2025-06-03,6719.72,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Son rock bed need."", ""location"": {""lat"": 50.548586, ""lon"": 17.440287}}",2024-03-01
CLM4588,CUST2308,2025-06-03,9707.49,Pending,"{""damage_type"": ""Flood"", ""description"": ""Class claim shoulder than anyone."", ""location"": {""lat"": 49.570668, ""lon"": 15.007799}}",2024-03-01
CLM4589,CUST708,2025-06-03,6529.23,Approved,"{""damage_type"": ""Collision"", ""description"": ""Store seven point hit system."", ""location"": {""lat"": 50.208577, ""lon"": 18.752716}}",2024-03-01
CLM4590,CUST981,2025-06-03,2857.24,Pending,"{""damage_type"": ""Flood"", ""description"": ""Task concern language up."", ""location"": {""lat"": 49.646888, ""lon"": 14.349789}}",2024-03-01
CLM4591,CUST1993,2025-06-03,8438.45,Approved,"{""damage_type"": ""Flood"", ""description"": ""Clear exactly they rest."", ""location"": {""lat"": 49.195921, ""lon"": 13.610514}}",2024-03-01
CLM4592,CUST337,2025-06-03,5042.83,Approved,"{""damage_type"": ""Theft"", ""description"": ""Name policy party hard movement speak."", ""location"": {""lat"": 50.103915, ""lon"": 18.340613}}",2024-03-01
CLM4593,CUST3222,2025-06-03,2702.57,Rejected,"{""damage_type"": ""Theft"", ""description"": ""Choose join statement seat current recent third."", ""location"": {""lat"": 50.382354, ""lon"": 14.566334}}",2024-03-01
CLM4594,CUST4596,2025-06-03,3498.84,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Anything me story recent individual."", ""location"": {""lat"": 49.069526, ""lon"": 14.053494}}",2024-03-01
CLM4595,CUST3941,2025-06-03,1110.91,Approved,"{""damage_type"": ""Theft"", ""description"": ""His generation PM science."", ""location"": {""lat"": 49.110403, ""lon"": 17.972088}}",2024-03-01
CLM4596,CUST1936,2025-06-03,8161.27,Pending,"{""damage_type"": ""Fire"", ""description"": ""Him interest only song environment current brother."", ""location"": {""lat"": 48.699172, ""lon"": 13.295633}}",2024-03-01
CLM4597,CUST2309,2025-06-03,5901.75,Rejected,"{""damage_type"": ""Theft"", ""description"": ""Technology how act tax trial send wife."", ""location"": {""lat"": 50.813454, ""lon"": 16.431541}}",2024-03-01
CLM4598,CUST2468,2025-06-03,2130.91,Rejected,"{""damage_type"": ""Collision"", ""description"": ""Writer type sure development note."", ""location"": {""lat"": 49.319851, ""lon"": 17.239101}}",2024-03-01
CLM4599,CUST4193,2025-06-03,3158.69,Approved,"{""damage_type"": ""Fire"", ""description"": ""Law hear mouth chair."", ""location"": {""lat"": 50.096177, ""lon"": 12.002693}}",2024-03-01
CLM4600,CUST1378,2025-06-03,7378.99,Pending,"{""damage_type"": ""Flood"", ""description"": ""Turn daughter when card."", ""location"": {""lat"": 48.605832, ""lon"": 16.746749}}",2024-03-01
CLM4601,CUST4736,2025-06-03,9698.9,Rejected,"{""damage_type"": ""Theft"", ""description"": ""Many mother last question claim quite hundred class."", ""location"": {""lat"": 49.732974, ""lon"": 13.220745}}",2024-03-01
CLM4602,CUST1205,2025-06-03,8560.37,Pending,"{""damage_type"": ""Collision"", ""description"": ""Foreign respond move daughter modern."", ""location"": {""lat"": 49.551916, ""lon"": 13.207758}}",2024-03-01
CLM4603,CUST693,2025-06-03,3619.48,Approved,"{""damage_type"": ""Fire"", ""description"": ""Make character allow risk news southern."", ""location"": {""lat"": 48.510802, ""lon"": 14.229087}}",2024-03-01
CLM4604,CUST2706,2025-06-03,5776.78,Rejected,"{""damage_type"": ""Collision"", ""description"": ""Federal own agent tonight different game mind hotel."", ""location"": {""lat"": 49.69015, ""lon"": 13.038677}}",2024-03-01
CLM4605,CUST2125,2025-06-03,1644.92,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Machine every however understand open."", ""location"": {""lat"": 49.967685, ""lon"": 13.999474}}",2024-03-01
CLM4606,CUST552,2025-06-03,1194.53,Pending,"{""damage_type"": ""Theft"", ""description"": ""Change body teach why work task."", ""location"": {""lat"": 48.590068, ""lon"": 12.13143}}",2024-03-01
CLM4607,CUST691,2025-06-03,3504.11,Rejected,"{""damage_type"": ""Collision"", ""description"": ""Kitchen must safe."", ""location"": {""lat"": 50.710191, ""lon"": 13.807097}}",2024-03-01
CLM4608,CUST4121,2025-06-03,8173.56,Approved,"{""damage_type"": ""Theft"", ""description"": ""History hard research pull company."", ""location"": {""lat"": 49.404051, ""lon"": 18.945945}}",2024-03-01
CLM4609,CUST3113,2025-06-03,4122.29,Approved,"{""damage_type"": ""Flood"", ""description"": ""Ball right stand next activity."", ""location"": {""lat"": 50.545054, ""lon"": 13.839974}}",2024-03-01
CLM4610,CUST1447,2025-06-03,8958.05,Pending,"{""damage_type"": ""Collision"", ""description"": ""Prepare member project like thank moment race case."", ""location"": {""lat"": 48.633538, ""lon"": 18.940507}}",2024-03-01
CLM4611,CUST4706,2025-06-03,1930.16,Approved,"{""damage_type"": ""Flood"", ""description"": ""Father sometimes full continue reflect."", ""location"": {""lat"": 50.719672, ""lon"": 15.220391}}",2024-03-01
CLM4612,CUST4132,2025-06-03,5351.29,Rejected,"{""damage_type"": ""Collision"", ""description"": ""Ready computer human."", ""location"": {""lat"": 50.887724, ""lon"": 17.426547}}",2024-03-01
CLM4613,CUST1542,2025-06-03,8378.32,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Organization some tell top memory along."", ""location"": {""lat"": 50.302531, ""lon"": 15.268712}}",2024-03-01
CLM4614,CUST2352,2025-06-03,1186.81,Pending,"{""damage_type"": ""Fire"", ""description"": ""Head administration couple include training data forward prove."", ""location"": {""lat"": 50.359433, ""lon"": 16.555511}}",2024-03-01
CLM4615,CUST587,2025-06-03,7504.64,Approved,"{""damage_type"": ""Flood"", ""description"": ""Often old away art."", ""location"": {""lat"": 48.96127, ""lon"": 16.460607}}",2024-03-01
CLM4616,CUST4136,2025-06-03,2194.89,Pending,"{""damage_type"": ""Collision"", ""description"": ""Try night large and bank mission response."", ""location"": {""lat"": 48.892979, ""lon"": 12.834842}}",2024-03-01
CLM4617,CUST2791,2025-06-03,2295.94,Rejected,"{""damage_type"": ""Theft"", ""description"": ""But laugh science dark movie middle."", ""location"": {""lat"": 49.055923, ""lon"": 17.863745}}",2024-03-01
CLM4618,CUST2631,2025-06-03,2984.19,Rejected,"{""damage_type"": ""Theft"", ""description"": ""Rich role same scene."", ""location"": {""lat"": 48.993395, ""lon"": 14.695833}}",2024-03-01
CLM4619,CUST106,2025-06-03,6469.46,Pending,"{""damage_type"": ""Collision"", ""description"": ""Four adult skin morning relate with lot."", ""location"": {""lat"": 50.314454, ""lon"": 15.168049}}",2024-03-01
CLM4620,CUST4673,2025-06-03,4042.33,Approved,"{""damage_type"": ""Flood"", ""description"": ""Off try decide region do effort body."", ""location"": {""lat"": 48.649069, ""lon"": 15.266449}}",2024-03-01
CLM4621,CUST3531,2025-06-03,6813.89,Pending,"{""damage_type"": ""Flood"", ""description"": ""Year begin throw government threat."", ""location"": {""lat"": 49.030531, ""lon"": 16.212247}}",2024-03-01
CLM4622,CUST158,2025-06-03,2023.69,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Eight set region day huge account long reality."", ""location"": {""lat"": 49.183053, ""lon"": 12.451072}}",2024-03-01
CLM4623,CUST2181,2025-06-03,2480.29,Pending,"{""damage_type"": ""Theft"", ""description"": ""Drug leave though bit."", ""location"": {""lat"": 50.301087, ""lon"": 15.206113}}",2024-03-01
CLM4624,CUST4665,2025-06-03,1296.18,Approved,"{""damage_type"": ""Collision"", ""description"": ""Forget remember wish expect trouble middle tonight to."", ""location"": {""lat"": 49.539871, ""lon"": 13.135022}}",2024-03-01
CLM4625,CUST1490,2025-06-03,6744.45,Pending,"{""damage_type"": ""Collision"", ""description"": ""Ok three as show hot employee seven."", ""location"": {""lat"": 48.785196, ""lon"": 12.423206}}",2024-03-01
CLM4626,CUST4542,2025-06-03,9022.65,Approved,"{""damage_type"": ""Flood"", ""description"": ""Rise expert activity probably father stage trade include."", ""location"": {""lat"": 50.687139, ""lon"": 13.84723}}",2024-03-01
CLM4627,CUST915,2025-06-03,3705.89,Pending,"{""damage_type"": ""Fire"", ""description"": ""National check detail cost purpose."", ""location"": {""lat"": 50.395928, ""lon"": 18.328758}}",2024-03-01
CLM4628,CUST1569,2025-06-03,2481.09,Pending,"{""damage_type"": ""Flood"", ""description"": ""Term evening he here senior."", ""location"": {""lat"": 49.777558, ""lon"": 15.26074}}",2024-03-01
CLM4629,CUST3835,2025-06-03,1776.77,Pending,"{""damage_type"": ""Flood"", ""description"": ""Center fast popular time concern plant experience."", ""location"": {""lat"": 49.953058, ""lon"": 18.346223}}",2024-03-01
CLM4630,CUST2032,2025-06-03,8107.62,Pending,"{""damage_type"": ""Collision"", ""description"": ""Represent later pay pass a thus air among."", ""location"": {""lat"": 50.98588, ""lon"": 15.039353}}",2024-03-01
CLM4631,CUST3837,2025-06-03,2970.33,Rejected,"{""damage_type"": ""Theft"", ""description"": ""Maintain edge walk his around."", ""location"": {""lat"": 50.241109, ""lon"": 18.299672}}",2024-03-01
CLM4632,CUST1837,2025-06-03,4887.56,Pending,"{""damage_type"": ""Fire"", ""description"": ""Although quality without go upon other."", ""location"": {""lat"": 49.995509, ""lon"": 13.538473}}",2024-03-01
CLM4633,CUST15,2025-06-03,8735.15,Pending,"{""damage_type"": ""Theft"", ""description"": ""Herself blood happy woman study food future individual."", ""location"": {""lat"": 49.105661, ""lon"": 13.357919}}",2024-03-01
CLM4634,CUST2285,2025-06-03,6311.59,Rejected,"{""damage_type"": ""Fire"", ""description"": ""And method land research."", ""location"": {""lat"": 49.910121, ""lon"": 16.653382}}",2024-03-01
CLM4635,CUST2511,2025-06-03,2695.55,Pending,"{""damage_type"": ""Theft"", ""description"": ""Expect sometimes two."", ""location"": {""lat"": 50.980589, ""lon"": 13.478013}}",2024-03-01
CLM4636,CUST2586,2025-06-03,7285.77,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Ready such camera many whole white also."", ""location"": {""lat"": 48.942438, ""lon"": 15.335803}}",2024-03-01
CLM4637,CUST1183,2025-06-03,7773.42,Pending,"{""damage_type"": ""Theft"", ""description"": ""Young begin government radio protect name church."", ""location"": {""lat"": 48.559487, ""lon"": 12.813673}}",2024-03-01
CLM4638,CUST110,2025-06-03,3413.19,Approved,"{""damage_type"": ""Flood"", ""description"": ""Positive before despite."", ""location"": {""lat"": 49.514405, ""lon"": 13.892958}}",2024-03-01
CLM4639,CUST311,2025-06-03,9417.59,Pending,"{""damage_type"": ""Flood"", ""description"": ""Night health article owner second score."", ""location"": {""lat"": 48.540323, ""lon"": 13.787916}}",2024-03-01
CLM4640,CUST4459,2025-06-03,5638.54,Pending,"{""damage_type"": ""Theft"", ""description"": ""Service behavior sometimes better."", ""location"": {""lat"": 50.710364, ""lon"": 15.241074}}",2024-03-01
CLM4641,CUST4499,2025-06-03,4167.24,Pending,"{""damage_type"": ""Theft"", ""description"": ""Democrat identify again direction Republican."", ""location"": {""lat"": 49.850637, ""lon"": 13.548981}}",2024-03-01
CLM4642,CUST3897,2025-06-03,2588.21,Pending,"{""damage_type"": ""Theft"", ""description"": ""Protect as point whether through sign."", ""location"": {""lat"": 48.943725, ""lon"": 12.970015}}",2024-03-01
CLM4643,CUST1552,2025-06-03,9799.73,Approved,"{""damage_type"": ""Theft"", ""description"": ""Remain group pick city hope about."", ""location"": {""lat"": 49.680186, ""lon"": 18.510307}}",2024-03-01
CLM4644,CUST354,2025-06-03,4579.83,Pending,"{""damage_type"": ""Fire"", ""description"": ""Guess themselves eight place note near fire key."", ""location"": {""lat"": 50.847341, ""lon"": 15.952697}}",2024-03-01
CLM4645,CUST1303,2025-06-03,7199.63,Rejected,"{""damage_type"": ""Theft"", ""description"": ""Lawyer rich toward check close line really."", ""location"": {""lat"": 50.772943, ""lon"": 13.679413}}",2024-03-01
CLM4646,CUST1136,2025-06-03,4588.9,Approved,"{""damage_type"": ""Flood"", ""description"": ""Republican score board why cold brother degree."", ""location"": {""lat"": 49.9124, ""lon"": 15.022052}}",2024-03-01
CLM4647,CUST2769,2025-06-03,7975.15,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Be of media else maintain available rule medical."", ""location"": {""lat"": 48.864964, ""lon"": 16.333886}}",2024-03-01
CLM4648,CUST1322,2025-06-03,1697.55,Approved,"{""damage_type"": ""Collision"", ""description"": ""Modern role direction."", ""location"": {""lat"": 49.614567, ""lon"": 12.555271}}",2024-03-01
CLM4649,CUST2122,2025-06-03,5913.03,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Along just just son firm threat subject hear."", ""location"": {""lat"": 49.002423, ""lon"": 16.702814}}",2024-03-01
CLM4650,CUST29,2025-06-03,2838.16,Pending,"{""damage_type"": ""Fire"", ""description"": ""Wear probably while never fall."", ""location"": {""lat"": 49.213574, ""lon"": 13.040285}}",2024-03-01
CLM4651,CUST2258,2025-06-03,4654.35,Pending,"{""damage_type"": ""Collision"", ""description"": ""Feel threat him provide live which."", ""location"": {""lat"": 49.310264, ""lon"": 12.614598}}",2024-03-01
CLM4652,CUST67,2025-06-03,5127.85,Rejected,"{""damage_type"": ""Collision"", ""description"": ""Provide three defense truth interest space Republican."", ""location"": {""lat"": 50.088915, ""lon"": 13.079302}}",2024-03-01
CLM4653,CUST387,2025-06-03,1388.0,Pending,"{""damage_type"": ""Fire"", ""description"": ""Person price check degree full blue."", ""location"": {""lat"": 49.846982, ""lon"": 18.922632}}",2024-03-01
CLM4654,CUST3789,2025-06-03,2901.69,Rejected,"{""damage_type"": ""Theft"", ""description"": ""Prevent traditional agent make."", ""location"": {""lat"": 49.759224, ""lon"": 12.606459}}",2024-03-01
CLM4655,CUST4299,2025-06-03,3100.74,Pending,"{""damage_type"": ""Fire"", ""description"": ""Ahead candidate suggest drive."", ""location"": {""lat"": 50.790138, ""lon"": 17.977878}}",2024-03-01
CLM4656,CUST1815,2025-06-03,6806.02,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Where trade year mind throughout."", ""location"": {""lat"": 50.735864, ""lon"": 15.743435}}",2024-03-01
CLM4657,CUST1809,2025-06-03,1965.54,Pending,"{""damage_type"": ""Fire"", ""description"": ""Memory maybe break section late quite attention."", ""location"": {""lat"": 49.894276, ""lon"": 13.962753}}",2024-03-01
CLM4658,CUST4147,2025-06-03,7200.59,Pending,"{""damage_type"": ""Collision"", ""description"": ""Blood house car message plant."", ""location"": {""lat"": 49.100628, ""lon"": 14.863488}}",2024-03-01
CLM4659,CUST171,2025-06-03,8048.35,Approved,"{""damage_type"": ""Flood"", ""description"": ""Never chance society play choice."", ""location"": {""lat"": 50.579438, ""lon"": 18.262918}}",2024-03-01
CLM4660,CUST2377,2025-06-03,3347.38,Pending,"{""damage_type"": ""Collision"", ""description"": ""Bad chair act describe get."", ""location"": {""lat"": 50.60584, ""lon"": 15.154443}}",2024-03-01
CLM4661,CUST2178,2025-06-03,1009.54,Approved,"{""damage_type"": ""Collision"", ""description"": ""View low expect instead take mother."", ""location"": {""lat"": 48.791602, ""lon"": 18.630157}}",2024-03-01
CLM4662,CUST1135,2025-06-03,2775.32,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Better magazine feel question instead body TV what."", ""location"": {""lat"": 49.419641, ""lon"": 15.47973}}",2024-03-01
CLM4663,CUST3253,2025-06-03,1622.1,Pending,"{""damage_type"": ""Fire"", ""description"": ""Develop expert say fine quality."", ""location"": {""lat"": 50.809046, ""lon"": 16.364699}}",2024-03-01
CLM4664,CUST2957,2025-06-03,1829.36,Pending,"{""damage_type"": ""Theft"", ""description"": ""Country benefit cultural level deal write involve."", ""location"": {""lat"": 48.682093, ""lon"": 15.867533}}",2024-03-01
CLM4665,CUST1306,2025-06-03,5200.1,Pending,"{""damage_type"": ""Collision"", ""description"": ""Dream space and agent sister."", ""location"": {""lat"": 50.457806, ""lon"": 18.998832}}",2024-03-01
CLM4666,CUST1561,2025-06-03,2512.51,Rejected,"{""damage_type"": ""Collision"", ""description"": ""Team drive again."", ""location"": {""lat"": 49.85835, ""lon"": 17.418899}}",2024-03-01
CLM4667,CUST2846,2025-06-03,2247.5,Approved,"{""damage_type"": ""Fire"", ""description"": ""Public alone suffer child child."", ""location"": {""lat"": 50.340505, ""lon"": 12.540264}}",2024-03-01
CLM4668,CUST988,2025-06-03,5105.66,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Huge home heart again kid represent movement glass."", ""location"": {""lat"": 49.695517, ""lon"": 15.075656}}",2024-03-01
CLM4669,CUST3005,2025-06-03,1458.51,Approved,"{""damage_type"": ""Flood"", ""description"": ""Throw serious wrong blue once lawyer still stuff."", ""location"": {""lat"": 50.319872, ""lon"": 13.796903}}",2024-03-01
CLM4670,CUST4144,2025-06-03,7485.5,Approved,"{""damage_type"": ""Flood"", ""description"": ""Technology relate focus with too forget marriage."", ""location"": {""lat"": 50.852889, ""lon"": 17.383107}}",2024-03-01
CLM4671,CUST596,2025-06-03,6341.5,Approved,"{""damage_type"": ""Flood"", ""description"": ""Data cultural forget system."", ""location"": {""lat"": 48.532097, ""lon"": 14.595083}}",2024-03-01
CLM4672,CUST2496,2025-06-03,1962.3,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Similar foreign art."", ""location"": {""lat"": 48.511056, ""lon"": 17.79853}}",2024-03-01
CLM4673,CUST969,2025-06-03,6243.24,Approved,"{""damage_type"": ""Collision"", ""description"": ""Rich clearly per century mind system miss."", ""location"": {""lat"": 48.970621, ""lon"": 13.435407}}",2024-03-01
CLM4674,CUST3295,2025-06-03,9303.04,Approved,"{""damage_type"": ""Collision"", ""description"": ""Strategy including student why air personal."", ""location"": {""lat"": 50.242954, ""lon"": 17.346684}}",2024-03-01
CLM4675,CUST3396,2025-06-03,4341.96,Pending,"{""damage_type"": ""Fire"", ""description"": ""Interest worry mind purpose consider clear ready."", ""location"": {""lat"": 49.717441, ""lon"": 12.408296}}",2024-03-01
CLM4676,CUST3546,2025-06-03,7524.98,Approved,"{""damage_type"": ""Theft"", ""description"": ""Science address behavior."", ""location"": {""lat"": 49.552961, ""lon"": 15.463766}}",2024-03-01
CLM4677,CUST3228,2025-06-03,3053.11,Approved,"{""damage_type"": ""Fire"", ""description"": ""Occur ask poor provide along community."", ""location"": {""lat"": 49.108219, ""lon"": 12.262081}}",2024-03-01
CLM4678,CUST4858,2025-06-03,5193.23,Pending,"{""damage_type"": ""Collision"", ""description"": ""Picture bit employee daughter season."", ""location"": {""lat"": 50.599582, ""lon"": 12.234819}}",2024-03-01
CLM4679,CUST2010,2025-06-03,2342.84,Pending,"{""damage_type"": ""Flood"", ""description"": ""Share hope suddenly above concern short really reason."", ""location"": {""lat"": 49.694308, ""lon"": 16.103896}}",2024-03-01
CLM4680,CUST3548,2025-06-03,6358.96,Pending,"{""damage_type"": ""Collision"", ""description"": ""Form those attack course avoid such brother."", ""location"": {""lat"": 48.79637, ""lon"": 15.131773}}",2024-03-01
CLM4681,CUST3518,2025-06-03,1463.5,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Remain drop forget summer various."", ""location"": {""lat"": 49.721859, ""lon"": 17.674135}}",2024-03-01
CLM4682,CUST4713,2025-06-03,6176.76,Approved,"{""damage_type"": ""Fire"", ""description"": ""Language me deep star."", ""location"": {""lat"": 49.71818, ""lon"": 15.916841}}",2024-03-01
CLM4683,CUST4390,2025-06-03,2101.55,Pending,"{""damage_type"": ""Theft"", ""description"": ""Have box summer sound us everyone."", ""location"": {""lat"": 50.301534, ""lon"": 16.193307}}",2024-03-01
CLM4684,CUST3118,2025-06-03,7519.21,Pending,"{""damage_type"": ""Collision"", ""description"": ""Back parent loss west recognize attention baby."", ""location"": {""lat"": 48.608601, ""lon"": 15.788733}}",2024-03-01
CLM4685,CUST4219,2025-06-03,8002.28,Approved,"{""damage_type"": ""Collision"", ""description"": ""Find bed bag doctor carry."", ""location"": {""lat"": 49.616548, ""lon"": 15.279022}}",2024-03-01
CLM4686,CUST1603,2025-06-03,1689.56,Pending,"{""damage_type"": ""Flood"", ""description"": ""Fill spring network fish threat catch enjoy."", ""location"": {""lat"": 48.917008, ""lon"": 16.487093}}",2024-03-01
CLM4687,CUST857,2025-06-03,3983.08,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Recognize door large production great table ground toward."", ""location"": {""lat"": 49.560679, ""lon"": 13.643745}}",2024-03-01
CLM4688,CUST1219,2025-06-03,8996.09,Approved,"{""damage_type"": ""Flood"", ""description"": ""Compare watch weight product million clear Mrs."", ""location"": {""lat"": 48.801189, ""lon"": 12.921864}}",2024-03-01
CLM4689,CUST1772,2025-06-03,1840.87,Pending,"{""damage_type"": ""Theft"", ""description"": ""Suggest could process hot."", ""location"": {""lat"": 49.9276, ""lon"": 13.831465}}",2024-03-01
